House_count,ad_area,ad_name,ad_region,address,bank,build_area,build_category,build_count,decoration,delivery_time,developer,fang_url,features,floor_description,greening_rate,hospital,house_tag,img_list,land_area,mall,opening_time,parking_count,presale_permit,price_description,price_start,price_time,price_unit,project_description,property_category,property_company,property_costs,property_costs_description,property_years,sales_address,sales_status,school,show_price,traffic,volume_rate
,江夏区,江南花山郡,,[三至四环]江夏区江夏大道和江花大道交汇处,,,,,,,,http://jiangnanhuashanjun.fang.com/,低总价,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,7800,,
,江夏区,联投龙湾,,[三至四环]江夏区珞狮南路延长线文化大道（武汉东湖学院旁）,,,,,,,,http://liantoulongwan.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,新华联青年城,,[中环以外]江夏区江夏大道71号（梦天湖度假山庄旁）,,,,,,,,http://qingnianchengxhl.fang.com/,"花园洋房,低密居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,,,[中环以外]江夏区江夏大道71号（梦天湖度假山庄旁）,,,,,,,,http://qingnianchengxhl.fang.com/,"花园洋房,低密居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,,,
,江夏区,加州橘郡住宅,,[三至四环]江夏区江夏大道特77号（武汉外校美加分校旁）,,,,,,,,http://shidanfugongguanmj.fang.com/,"花园洋房,低密居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,长投绿城蘭园,,[三至四环]江夏区栗庙路12号（湖北经济学院对面）,,,,,,,,http://lanyuanctlc.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江夏区,水墨江郡秀水街,,[四环以外]江夏区文化大道与金龙大道交汇处（江夏区政府对面·谭鑫培公园旁）,,,,,,,,http://smjjxsj.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,租售,,价格待定,,
,江夏区,纳帕溪谷,,[三至四环]江夏区藏龙岛栗庙路9号(华农楚天学院旁),,,,,,,,http://napaxigu027.fang.com/,"特色别墅,宜居生态地产",,,,,,,,,,,,,,,,别墅,,,,,,在售,,27500,,
,江夏区,滨湖壹号别墅,,[三至四环]江夏区藏龙岛科技园藏龙大道10号（藏龙大道与谭湖路交汇处）,,,,,,,,http://binhuyihao.fang.com/,湖景地产,,,,,,,,,,,,,,,,别墅,,,,,,在售,,22000,,
,江夏区,中建·汤逊湖壹号别墅,,[中环以外]江夏区汤逊湖红旗岛（文化大道与金樱街交汇处向东1000米）,,,,,,,,http://tangxunhuyihaozj.fang.com/2/,"湖景地产,旅游地产",,,,,,,,,,,,,,,,别墅,,,,,,在售,,30000,,
,江夏区,东方雨林,,[中环以外]江夏区城际铁路庙山新村站前行200米,,,,,,,,http://dongfangyulin.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,10850,,
,江夏区,万豪世纪天街,,[中环以外]江夏区谭鑫培路与马山路交汇处（谭鑫培公园附近）,,,,,,,,http://shijitianjiewh.fang.com/,低总价,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,11500,,
,江夏区,海伦广场,,[中环以外]江夏区文化大道和红旗街交汇处（侨亚国际文化大厦旁）,,,,,,,,http://hailunguangchang027.fang.com/,不限购,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,价格待定,,
,江夏区,博阅府,,[三至四环]江夏区汤逊湖山庄（城际铁路庙山站附近）,,,,,,,,http://boyuefufl.fang.com/,"商住公寓,低密居所",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,10000,,
,青山区,海伦国际,,[三至四环]青山区武东中路（武东中学附近）,,,,,,,,http://hailunguoji027.fang.com/,"叠拼,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,11000,,
,青山区,招商一江璟城,,[二至三环]青山区和平大道建设六路（原13、14街坊）,,,,,,,,http://yijiangjingchengzs.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,青山区,大华滨江天地三期铂金瑞府,,[二至中环]青山区园林路15号（临江大道与园林路交汇处）,,,,,,,,http://binjiangtiandidh.fang.com/3/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,青山区,铁投江南御景,,[二至中环]青山区和平公园八大家转盘（冶金大道与工业一路交汇处）,,,,,,,,http://jiangnanyujingtt.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,青山区,武汉江山,,[内至二环]青山区临江大道和园林路交汇处,,,,,,,,http://wuhanjiangshan.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,大平层,,,,,,待售,,价格待定,,
,青山区,御江壹品青山印,,[二至三环]青山区建设二路与抚顺街交汇处,,,,,,,,http://yujiangyipinqingshanyin.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,青山区,联泰香域水岸,,[二至中环]青山区临江大道与建设四路交汇处（和平公园旁）,,,,,,,,http://xiangyushuianlt.fang.com/,"商住公寓,江景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,14000,,
,青山区,青城荟,,[二至中环]青山区沿港路与冶金大道交汇处（冶金大道35号）,,,,,,,,http://qingchenghui.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,12000,,
,青山区,联泰滨江中心,,[二至三环]青山区临江大道与建设四路交汇处（武汉市和平公园旁）,,,,,,,,http://binjiangzhongxinlt.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,在售,,14000,,
,青山区,奥山世纪城澜橼道,,[内至二环]青山区二七大桥与和平大道交汇处（二七大桥南岸）,,,,,,,,http://shijichenglanyuandaoas.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,27000,,
,青山区,,,[内至二环]青山区二七大桥与和平大道交汇处（二七大桥南岸）,,,,,,,,http://shijichenglanyuandaoas.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,,,
,青山区,丽红广场,,[请选择]青山区白玉山康宁路与康美路交汇处（钢城十一小正对面）,,,,,,,,http://lihongguangchang.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,12000,,
,青山区,中交锦立方,,[二至中环]青山区建设九路与红钢二街交汇处（武汉市49中高中部旁）,,,,,,,,http://jinlifangzj.fang.com/,"品牌地产,低总价",,,,,,,,,,,,,,,,商住楼,,,,,,在售,,15500,,
,青山区,武汉宝业中心,,[二至三环]青山区建设一路与建港南街交汇处 （洪福美邻旁）,,,,,,,,http://baoyezhongxinwh.fang.com/,地铁沿线,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,13000,,
,青山区,吾行里IEC,,[二至三环]青山区和平大道与建设二路交汇处(众圆广场斜对面),,,,,,,,http://wuxingliiec.fang.com/office/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,14500,,
,青山区,中冶·39大街,,[二至三环]青山区武汉市青山区建设三路与旅大街交汇处,,,,,,,,http://39dajiezy.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,青山区,百超物流工业园,,[中环以外]青山区青山环保科技产业园区·绿色中路88号（绿色中路与港北路交汇处）,,,,,,,,http://baichaowuliugongyeyuan.fang.com/,,,,,,,,,,,,,,,,,市场类商铺,,,,,,待售,,价格待定,,
,青山区,绿地香树花城二期商办,,[三至四环]青山区和平大道建设十一路1650号,,,,,,,,http://xiangshuhuachengld027.fang.com/shop/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,新洲区,泊湖天下一期,,[四环以外]新洲区阳逻经济技术开发区（圆梦南路柴泊湖旁）,,,,,,,,http://bohutianxia.fang.com/,"双拼,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,8300,,
,新洲区,华星龙腾国际,,[四环以外]新洲区龙腾大道与新道公路交汇处（龙腾大道新道路口站约250米处）,,,,,,,,http://longtengguojihx.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,6000,,
,新洲区,国瑞新港广场,,[四环以外]新洲区阳逻街汽渡路（阳逻街道办事处旁）,,,,,,,,http://xingangguangchanggr.fang.com/,低总价,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,6300,,
,新洲区,当代满庭春MOMΛ,,[四环以外]新洲区圆梦南路柴泊湖东岸（环湖路圆梦城公交站约500米处）,,,,,,,,http://mantingchundd.fang.com/,"住宅底商,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,欣隆·湖滨半岛,,[四环以外]新洲区余泊路8号（界埠中心小学旁）,,,,,,,,http://hubinbandaoxl.fang.com/,"联排,现房",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,15000,,
,新洲区,香榭花都四期君域,,[四环以外]新洲区新城柴泊湖以北（近阳发路）,,,,,,,,http://xiangxiehuadu3.fang.com/,"湖景地产,旅游地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,德雅国际城港澳湾,,[三至四环]新洲区阳逻风情大道1号（柴泊湖旁）,,,,,,,,http://guojichengdy.fang.com/1/,"品牌地产,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,绿城桃李春风,,[四环以外]新洲区阳逻经济开发区管委会（21号线施岗站附近）,,,,,,,,http://taolichunfenglc027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,东港国际广场,,[四环以外]新洲区平江西路南（客运站旁）,,,,,,,,http://donggangzhongxincheng.fang.com/,"景观居所,水景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,6000,,
,新洲区,瀚华天地,,[四环以外]新洲区阳逻经济开发区管委会对面余泊路南（中央花园城旁）,,,,,,,,http://hanhuatiandi.fang.com/,"商住公寓,低总价",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,40,,
,新洲区,,,[四环以外]新洲区阳逻经济开发区管委会对面余泊路南（中央花园城旁）,,,,,,,,http://hanhuatiandi.fang.com/,"商住公寓,低总价",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,,,
,新洲区,武久阳光城,,[四环以外]新洲区阳逻环湖路（柴泊湖广场对面）,,,,,,,,http://wujiuyangguangcheng.fang.com/,"商住公寓,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,8300,,
,新洲区,振泰汪集豪庭,,[四环以外]新洲区汉新公路（汪集公交站往邾城方向20米）,,,,,,,,http://wangjihaotingzt.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,4800,,
,新洲区,佳阳城市之星,,[四环以外]新洲区环湖路与高新街交汇处（环湖路泊湖湾公交站以东）,,,,,,,,http://chengshizhixingjy.fang.com/,不限购,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,8000,,
,新洲区,保利圆梦城,,[四环以外]新洲区新城柴泊湖以北（新洲一中阳逻校区斜对面）,,,,,,,,http://yuanmengchengbl.fang.com/,商住公寓,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,上坤绿城,,[四环以外]新洲区邾城街衡州大道320号(衡州大道与博物大道正交汇处),,,,,,,,http://shangkunlvcheng.fang.com/,不限购,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,佳阳翠湖里,,[四环以外]新洲区平江大道以西（口岸联检大楼旁）,,,,,,,,http://cuihulijy.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,新洲区,中央花园城E区,,[四环以外]新洲区新港柴泊湖畔（近余泊南路）,,,,,,,,http://zyhyceq.fang.com/,"品牌地产,湖景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,新洲区,孔雀城问津兰亭,,[四环以外]新洲区问津大道与文昌大道交汇处,,,,,,,,http://wenjinlantingkqc.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,富强都市乾元,,[中环以外]蔡甸区蔡甸大街汉阳一中正对面（蔡甸大街汉阳一中公交站斜对面300米,,,,,,,,http://dushiqianyuanfq.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,恒瑞上城,,[四环以外]蔡甸区蔡甸大街成功村（教育局南面，莲花湖大道与文兴路交汇处）,,,,,,,,http://hengruishangcheng.fang.com/,"住宅底商,不限购",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,世茂龙湾,,[四环以外]蔡甸区大集街知音湖大道289号(知音湖大道与天鹅湖大道交汇处),,,,,,,,http://shimaolongwan.fang.com/,宜居生态地产,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,180,,
,蔡甸区,中城上品,,[中环以外]蔡甸区汉江路与博奇路交汇处（蔡甸街工农社区居委会以东约400米）,,,,,,,,http://zhongchengshangpin.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,10000,,
,蔡甸区,龙庭华府,,[四环以外]蔡甸区汉阳大道与汉江路交汇处（泰佛工业园对面）,,,,,,,,http://longtinghuafu027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,新长江香榭澜溪,,[中环以外]汉南区兴城大道与汉南大道交汇处（薇湖旁）,,,,,,,,http://xiangxielanxixcj.fang.com/,"商住公寓,湖景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,6200,,
,蔡甸区,碧桂园领誉,,[四环以外]蔡甸区奓山老税务所附近（奓山村村委会旁）,,,,,,,,http://lingyubgy027.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,福集华府,,[四环以外]蔡甸区大集街大集新城（大集政府对面）,,,,,,,,http://fujihuafu.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,中海尚城,,[四环以外]蔡甸区蔡甸大街新福路地铁站南侧临漳大道东,,,,,,,,http://zhonghaishangcheng027.fang.com/,"花园洋房,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,湖墅观止,,[中环以外]蔡甸区天鹅湖大道6-9号（位于后官湖和知音湖之间）,,,,,,,,http://hushuguanzhi.fang.com/,水景地产,,,,,,,,,,,,,,,,别墅,,,,,,待售,,20000,,
,汉南区,武汉绿地城,,[中环以外]汉南区汉南区马影河大道（汉洪高速汉南出口处）,,,,,,,,http://lvdichengwh.fang.com/,"商住公寓,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,锦深汉南公馆,,[四环以外]汉南区汉南区兴城大道与兴一路交汇处,,,,,,,,http://hannangongguanjs.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,星悦湾,,[四环以外]汉南区汉南区兴城大道与月亮湾路交汇处西200米（汉南一中斜对面）,,,,,,,,http://xingyuewan027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,鑫聚·温莎半岛,,[中环以外]蔡甸区大集街曙光村鑫聚温莎半岛（老大沌路曙光村公交站路附近）,,,,,,,,http://wenshabandaoxj.fang.com/,水景地产,,,,,,,,,,,,,,,,别墅,,,,,,在售,,20000,,
,蔡甸区,,,[中环以外]蔡甸区大集街曙光村鑫聚温莎半岛（老大沌路曙光村公交站路附近）,,,,,,,,http://wenshabandaoxj.fang.com/,水景地产,,,,,,,,,,,,,,,,别墅,,,,,,在售,,,,
,蔡甸区,知音半岛,,[四环以外]蔡甸区后官湖北岸天鹅湖大道221号（人信千年美丽对面）,,,,,,,,http://zhiyinbandao.fang.com/,"独栋,水景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,22500,,
,汉南区,江景湾,,[中环以外]汉南区兴城大道与兴一路交汇处（汉南一中旁）,,,,,,,,http://jiangjingwan027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,6300,,
,汉南区,碧桂园凰城,,[中环以外]汉南区马影河大道武汉碧桂园（汉洪高速汉南出口处）,,,,,,,,http://077842.fang.com/,"不限购,特色别墅",,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,汉南区,汉南天地,,[四环以外]汉南区纱帽正街与滨河大道交汇处（新人民医院西行200米）,,,,,,,,http://hannantiandi.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,东庭郡园,,[中环以外]汉南区兴城大道与兴一路交汇处（安康医院旁）,,,,,,,,http://dongtingjunyuan.fang.com/,低总价,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,武汉中国健康谷,,[中环以外]蔡甸区王家湾以西汉阳大道与五贤路交汇处（铁铺站旁）,,,,,,,,http://zhongguojiankangguwh.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,12500,,
,蔡甸区,汉水新城中法印象,,[中环以外]蔡甸区王家湾西琴台大道延长线（中法友谊大桥旁）,,,,,,,,http://zhongfayinxianghsxc.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,玉金山墅,,[中环以外]蔡甸区索河镇金龙水寨（蔡甸龚侏线旁）,,,,,,,,http://yujinshanshu.fang.com/,,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,蔡甸区,依山龙郡,,[中环以外]蔡甸区成功大道与茂兴路交汇处（蔡甸区幼儿园对面）,,,,,,,,http://yishanlongjun.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,大学城金街,,[四环以外]汉南区纱帽街669号（湖北国土资源职业学院旁）,,,,,,,,http://daxuechengjinjie.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,18000,,
,汉南区,天仪豪庭,,[四环以外]汉南区汉南区兴城大道西侧（纱帽派出所旁）,,,,,,,,http://tianyihaoting027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉南区,,,[四环以外]汉南区汉南区兴城大道西侧（纱帽派出所旁）,,,,,,,,http://tianyihaoting027.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,,,
,汉南区,庭瑞君悦观澜,,[四环以外]汉南区汉南区纱帽正街与坛山路交汇处,,,,,,,,http://junyueguanlantr.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,海山幸福湾,,[中环以外]蔡甸区袁家台（新农三官村附近）,,,,,,,,http://xingfuwanhs.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,绿地美湖,,[中环以外]蔡甸区天鹅湖大道北知音湖畔（九房湾附近）,,,,,,,,http://lvdimeihu.fang.com/,品牌地产,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,蔡甸区,凯德悦湖,,[中环以外]蔡甸区汉阳大道与知音湖大道交汇处（知音的湖公交站附近）,,,,,,,,http://kaideyuehu.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,中国核建锦城,,[中环以外]蔡甸区汉阳大道中核世纪广场对面（新天大道以南，汉蔡高速以北）,,,,,,,,http://jinchengzghj.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,蔡甸区,三和剑桥城,,[中环以外]蔡甸区蔡甸大街和西环路交汇处（汉阳一中旁）,,,,,,,,http://jianqiaochengsanhe.fang.com/,低总价,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,驿山高尔夫,,[中环以外]东湖高新区高新大道789号（高新大道与光谷六路交汇处）,,,,,,,,http://yishangaoerfu.fang.com/,山景地产,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,东湖高新区,宝业光谷丽都,,[二至三环]东湖高新区龙城路与天际路交汇处（光谷五小附近）,,,,,,,,http://guangguliduby.fang.com/,教育地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,联投花山郡,,[三至四环]东湖高新区花山生态新城花城大道1号（严西湖大桥下桥处）,,,,,,,,http://huashanjunlt.fang.com/,湖景地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,顺民宜盛花园,,[二至三环]东湖高新区光谷一路和南湖大道交汇处（黄龙山隧道旁）,,,,,,,,http://yishenghuayuansm.fang.com/,地铁沿线,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,联投花山郡别墅,,[中环以外]东湖高新区花山生态新城花城大道1号（严西湖大桥下桥处）,,,,,,,,http://huashanjunlt.fang.com/villa/,湖景地产,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,东湖高新区,光谷悦城,,[二至三环]东湖高新区光谷一路与高新二路交汇处（金龙凯旋建材家俱广场对面）,,,,,,,,http://guangguyuecheng.fang.com/,"复合地产,景观居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,光谷188国际社区,,[三至四环]东湖高新区高科园路与神墩二路交汇处（光谷六路站旁）,,,,,,,,http://188guojishequgg.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,泛悦城,,[二至三环]东湖高新区关山大道与珞喻路交汇处（华中科技大学正对面）,,,,,,,,http://fanyuecheng.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,泷悦华府,,[二至三环]东湖高新区关山大道与高新大道交汇处（武汉市东湖开发区人民检察院旁）,,,,,,,,http://longyuehuafu.fang.com/,"花园洋房,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,联投驿园,,[三至四环]东湖高新区高新大道与光谷六路交汇处（地铁11号线光谷六路站）,,,,,,,,http://liantouyiyuan.fang.com/,"标准写字楼,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,,,[三至四环]东湖高新区高新大道与光谷六路交汇处（地铁11号线光谷六路站）,,,,,,,,http://liantouyiyuan.fang.com/,"标准写字楼,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,,,
,东湖高新区,琨瑜府,,[二至三环]东湖高新区关山大道与光谷创业街交汇处,,,,,,,,http://kunyufu027.fang.com/,标准写字楼,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东湖高新区,当代国际花园商铺,,[中环以外]东湖高新区光谷大道与中环线交汇处（金融港对面）,,,,,,,,http://guojihuayuandd.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,20000,,
,东湖高新区,保利时代商铺,,[二至中环]东湖高新区关山大道332号（哈乐城旁）,,,,,,,,http://baolishidai.fang.com/shop/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,东湖高新区,葛洲坝太阳城,,[中环以外]东湖高新区高新四路与佛祖岭三路交汇处（武重集团附近）,,,,,,,,http://gezhoubataiyangcheng.fang.com/,,,,,,,,,,,,,,,,,总部园区,,,,,,在售,,4000,,
,东湖高新区,光谷汇金中心,,[中环以外]东湖高新区金融港四路18号（光谷金融港对面）,,,,,,,,http://huijinzhongxingg.fang.com/,,,,,,,,,,,,,,,,,总部园区,,,,,,在售,,13000,,
,东湖高新区,现代光谷世贸中心,,[二至中环]东湖高新区光谷大道与关南园路交汇处（光谷大道41号）,,,,,,,,http://shimaozhongxinxd.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,12000,,
,东湖高新区,光谷科技港,,[中环以外]东湖高新区大学园路与华师园北路交汇处,,,,,,,,http://guanggukejigang.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,8700,,
,东湖高新区,武汉软件新城,,[中环以外]东湖高新区花城大道特1号（花城大道与花山大道交汇处）,,,,,,,,http://ruanjianxinchengwh.fang.com/,酒店式公寓,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,6800,,
,东湖高新区,沃德中心,,[中环以外]东湖高新区高新大道780号（十五冶西边，东湖开发区管委会斜对面）,,,,,,,,http://wodezhongxinwh.fang.com/,总部园区,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,15400,,
,东湖高新区,光谷动力节能环保产业园,,[中环以外]东湖高新区光谷大道308号（光谷大道和凤凰园中路交汇处）,,,,,,,,http://dljnhbcyygg.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,6000,,
,洪山区,正堂时代,,[内至二环]洪山区欢乐大道9号(欢乐大道与杨园南路交汇处),,,,,,,,http://zhengtangshidai.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,20000,,
,洪山区,揽胜公园,,[二至中环]洪山区南湖大道与狮子山北路交汇处,,,,,,,,http://lanshenggongyuan.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,22000,,
,洪山区,南湖半岛,,[二至中环]洪山区南湖北岸特1号（名都花园后618终点站）,,,,,,,,http://dahudingbang.fang.com/,"现房,景观居所",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,27800,,
,洪山区,金地自在城,,[二至中环]洪山区团结大道地铁4号线仁和路出口处（欢乐谷旁）,,,,,,,,http://zizaichengjd027.fang.com/,品牌地产,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,12500,,
,洪山区,万科翡翠云台,,[二至中环]洪山区浅水湾路9号,,,,,,,,http://feicuiyuntaiwk.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,32000,,
,洪山区,东湖楚天府SOHO,,[二至中环]洪山区八一路340号（武汉大学对面）,,,,,,,,http://chutianfusohodh.fang.com/,小户型,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,26000,,
,洪山区,泰然南湖玫瑰湾,,[二至中环]洪山区狮子山街苫风咀8号(中百仓储旁),,,,,,,,http://nanhumeiguiwantr.fang.com/,"花园洋房,景观居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,万科金色城市,,[二至中环]洪山区白沙五路1号（武昌南·三环内·白沙高架旁）,,,,,,,,http://jinsechengshiwk.fang.com/,"教育地产,景观居所",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
