House_count,ad_area,ad_name,ad_region,address,bank,build_area,build_category,build_count,decoration,delivery_time,developer,fang_url,features,floor_description,greening_rate,hospital,house_tag,img_list,land_area,mall,opening_time,parking_count,presale_permit,price_description,price_start,price_time,price_unit,project_description,property_category,property_company,property_costs,property_costs_description,property_years,sales_address,sales_status,school,show_price,traffic,volume_rate
,洪山区,保利城,,[内至二环]洪山区团结大道铁机路交叉口（梨园中学附近）,,,,,,,,http://baolicheng027.fang.com/,"商住公寓,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,爱家名校华城,,[中环以外]洪山区白沙洲大道5号（武汉华中城对面）,,,,,,,,http://youyouchengwhaj.fang.com/,湖景地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,,,[中环以外]洪山区白沙洲大道5号（武汉华中城对面）,,,,,,,,http://youyouchengwhaj.fang.com/,湖景地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,,,
,洪山区,楚天都市沁园,,[中环以外]洪山区白沙洲烽胜路黄家湖正北岸（三环线烽胜路出口）,,,,,,,,http://dushiqinyuanct.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,杨春湖畔,,[二至中环]洪山区友谊大道与杨春湖路交汇处（杨春湖社区卫生站对面）,,,,,,,,http://yangchunhupanzgtj.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,洪山区,保利城SOHO中心,,[内至二环]洪山区团结大道与铁机路交汇处（武汉市铁机路学校附近）,,,,,,,,http://baolichengsohozhongxin.fang.com/,品牌地产,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,洪山区,楚天都市沁园别墅,,[二至三环]洪山区洪山街烽胜路黄家湖正北岸（彩虹郡旁）,,,,,,,,http://qinyuanctds.fang.com/villa/,低密居所,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,洪山区,巴黎春天澜墅,,[三至四环]洪山区文化大道旁,,,,,,,,http://balichuntian027.fang.com/villa/,地铁沿线,,,,,,,,,,,,,,,,别墅,,,,,,待售,,价格待定,,
,洪山区,南国大家装江南店,,[内至二环]洪山区珞狮路与雄楚大道交汇处（珞狮路马房山公交站旁）,,,,,,,,http://dawuhanjiangnandianng.fang.com/shop/,"LOFT,复合地产",,,,,,,,,,,,,,,,购物中心,,,,,,在售,,20000,,
,洪山区,金地自在城金地广场,,[二至中环]洪山区团结大道和仁和路交汇处（地铁仁和路出口）,,,,,,,,http://jindiguangchangjdzzc.fang.com/,,,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,25000,,
,洪山区,复地悦城商铺,,[二至三环]洪山区白沙洲大道与烽胜路交汇处（张家湾社区旁）,,,,,,,,http://fudiyuecheng027.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,25000,,
,洪山区,缤购城,,[二至中环]洪山区南湖恒安路与富安街交汇处（原南湖驾校）,,,,,,,,http://tianxiamingrennanhuguangchang.fang.com/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,洪山区,永利国际大厦,,[二至中环]洪山区雄楚大道杨家湾（地铁2号线杨家湾站A出口）,,,,,,,,http://yongliguojidasha.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,在售,,16000,,
,江岸区,星悦城华廷,,[二至三环]江岸区塔子湖西路1号（后湖大道与塔子湖西路交汇处）,,,,,,,,http://xingyuecheng.fang.com/4/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,美联联邦生活区二期城仕,,[二至三环]江岸区兴业路与文博路交汇处（华中图书交易中心对面）,,,,,,,,http://lianbangshenghuoquml.fang.com/2/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,百步亭现代城三区商铺,,[二至三环]江岸区百步亭花园路6号(汉口银行百步亭支行旁),,,,,,,,http://baibutingxiandaicheng.fang.com/3/,品牌地产,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,21000,,
,江岸区,ZAMA欧亚达国际家居广场,,[二至三环]江岸区金桥大道与井南路交汇处（市民之家100米处）,,,,,,,,http://zamahui.fang.com/,地铁沿线,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,40000,,
,江岸区,星悦城星都汇,,[二至三环]江岸区塔子湖西路1号（后湖大道与塔子湖西路交汇处）,,,,,,,,http://xingyuecheng.fang.com/shop/,"现房,景观居所",,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,30000,,
,江岸区,金桥壹号商铺,,[二至三环]江岸区金桥大道与兴业路交汇处（紧邻地铁3号线兴业路站）,,,,,,,,http://jinqiaoyihao.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,17000,,
,江岸区,融创融公馆商铺,,[二至三环]江岸区和谐大道以北（地铁6号线杨汊湖站200米处）,,,,,,,,http://ronggongguanrc027.fang.com/shop/,品牌地产,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,40000,,
,江岸区,高雄88号,,[内至二环]江岸区高雄路88号（香港路儿童医院对面）,,,,,,,,http://gaoxiong88hao.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,21000,,
,江岸区,立城中心,,[二至三环]江岸区后湖大道与塔子湖东路交汇处（长投海德公园旁）,,,,,,,,http://lichengzhongxinshangwulou.fang.com/office/,地铁沿线,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,15500,,
,江岸区,新地东方广场,,[二至三环]江岸区兴业路与后湖五路交汇处（东方明珠旁）,,,,,,,,http://vkekongjianxd.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,在售,,14500,,
,江岸区,,,[二至三环]江岸区兴业路与后湖五路交汇处（东方明珠旁）,,,,,,,,http://vkekongjianxd.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,在售,,,,
,江岸区,统百中心,,[二至三环]江岸区江岸区百步亭花园路160-162号（后湖大道与百步亭花园路交汇处）,,,,,,,,http://tongbaizhongxinxfsd.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,16400,,
,江岸区,二七星城,,[二至三环]江岸区后湖大道和建设大道延长线交汇处（汉口城市广场正对面）,,,,,,,,http://erqixingcheng.fang.com/,"商住公寓,小户型",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,汉口派,,[二至三环]江岸区解放大道与后湖大道交汇处（轻轨1号线新荣站旁）,,,,,,,,http://hankoupai.fang.com/,商住公寓,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,泓博朗诗悦府,,[二至三环]江岸区兆瑞大道和三环线之间（中环商贸城北侧）,,,,,,,,http://langshiyuefuhb.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,首地云梦台,,[二至三环]江岸区华岭路66号（市民之家旁）,,,,,,,,http://yunmengtaisd.fang.com/,"住宅底商,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,城开云悦邸,,[二至三环]江岸区后湖大道与解放大道交汇处（新荣客运站斜对面）,,,,,,,,http://yunyuedick.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江岸区,外滩柒号,,[内至二环]江岸区沿江大道与三阳路交汇处（三阳路8号）,,,,,,,,http://waitanqihao.fang.com/,,,,,,,,,,,,,,,,,商住公寓,,,,,,待售,,价格待定,,
,江岸区,华润桃源里商铺,,[内至二环]江岸区台北路和台北一路交汇处（台北路96号）,,,,,,,,http://taoyuanlihr027.fang.com/shop/,"品牌地产,现房",,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,东西湖区,鸿达中央广场,,[三至四环]东西湖区轻轨1号线（五环大道旁）,,,,,,,,http://hongdazhongyangguangchang.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,13000,,
,东西湖区,佳柏现代城,,[二至三环]东西湖区东西湖大道与四明路交汇处 （东西湖区交通运输局附近）,,,,,,,,http://jiabaixiandaicheng.fang.com/,地铁沿线,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,11000,,
,东西湖区,立方时空,,[三至四环]东西湖区东西湖大道与三秀路交汇处（1号线汉五环大道站约400米处）,,,,,,,,http://lifangshikong.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,16000,,
,东西湖区,恒大城悦湖公馆,,[三至四环]东西湖区金银湖环湖路43号（万科西半岛小区对面）,,,,,,,,http://yuehugongguanhdc.fang.com/,小户型,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,12000,,
,东西湖区,金银潭文化广场楚商大厦,,[三至四环]东西湖区金银潭大道68号（地铁常青城站对面）,,,,,,,,http://jinyintanwenhuaguangchangcs.fang.com/,,,,,,,,,,,,,,,,,商住楼,,,,,,在售,,16500,,
,东西湖区,华星融城,,[三至四环]东西湖区姑李路88号（常青花园东入口）,,,,,,,,http://huaxingrongcheng.fang.com/,地铁沿线,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,地铁时代常青城,,[三至四环]东西湖区金银潭大道43号常青车辆段（常青金银潭以北）,,,,,,,,http://changqingchengdtsd.fang.com/,"商住公寓,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,美联奥林匹克花园五期,,[三至四环]东西湖区马池路与机场高速交汇处（地铁二号线金银潭站旁）,,,,,,,,http://aolinpikehuayuanml.fang.com/5/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,金湖听语,,[三至四环]东西湖区金山大道地铁6号线金银湖站（金银湖南一街与环湖西路交汇处）,,,,,,,,http://jinhutingyu.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,常青花园恒大御景,,[三至四环]东西湖区常青花园6号（地铁2号线金银潭B2出口）,,,,,,,,http://changqinghuayuanhd.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,,,[三至四环]东西湖区常青花园6号（地铁2号线金银潭B2出口）,,,,,,,,http://changqinghuayuanhd.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,,,
,东西湖区,沿海赛洛城商铺,,[三至四环]东西湖区金山大道武汉沿海赛洛城2008号,,,,,,,,http://yanhaisailuocheng027.fang.com/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,20000,,
,东西湖区,汇通公路港,,[三至四环]东西湖区走马岭街107国道东、南十支沟南,,,,,,,,http://gongluganght.fang.com/,,,,,,,,,,,,,,,,,写字楼商铺,,,,,,在售,,15500,,
,东西湖区,美安国际电商物流城,,[三至四环]东西湖区走马岭九支沟（汉湖村站）,,,,,,,,http://guojidianshangwuliuchengma.fang.com/shop/,,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,15000,,
,东西湖区,舵落口广场陶瓷卫浴博览中心,,[三至四环]东西湖区东西湖区东西湖大道特一号（轻轨额头湾站）,,,,,,,,http://dlkgctcwyblzx.fang.com/shop/,地铁沿线,,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,26000,,
,东西湖区,武汉自贸城,,[三至四环]东西湖区107国道与高桥二路交叉口（保税物流中心旁边）,,,,,,,,http://zimaochengwh.fang.com/,不限购,,,,,,,,,,,,,,,,购物中心,,,,,,在售,,17000,,
,东西湖区,花样年花样城芝麻唐商业街,,[三至四环]东西湖区金银湖柏环一路6号（气象局旁）,,,,,,,,http://huayangchenghyn027.fang.com/shop/,低密居所,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,20000,,
,东西湖区,武汉客厅梦想特区,,[三至四环]东西湖区金银潭宏图路8号（金银潭大道与宏图路交汇处）,,,,,,,,http://mengxiangtequwhkt.fang.com/,品牌地产,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,18000,,
,东西湖区,中建壹品澜湾,,[三至四环]东西湖区沿海赛洛城南路（北大附中以南）,,,,,,,,http://zhongjianyipin027.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,融创观澜府,,[三至四环]东西湖区金山大道与二雅路交汇处（沿海赛洛城旁）,,,,,,,,http://guanlanfurc.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,东西湖区,中南熙悦,,[三至四环]东西湖区新城一路与经二路交汇（东西湖会议中心旁）,,,,,,,,http://zhongnanxiyue027.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,绿地悦澜湾,,[二至中环]汉阳区四新北路601号（武汉三中斜对面）,,,,,,,,http://yuelanwanld027.fang.com/,"花园洋房,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,13500,,
,汉阳区,卧龙墨水湖边领墅,,[二至中环]汉阳区江城大道与墨水湖南路交汇处（墨水湖南岸）,,,,,,,,http://moshuihubianwl.fang.com/villa/,品牌地产,,,,,,,,,,,,,,,,别墅,,,,,,在售,,32000,,
,汉阳区,美好广场,,[二至中环]汉阳区马鹦路与马沧湖路交汇处（宝马4S店对面）,,,,,,,,http://meihaoguangchang.fang.com/,小户型,,,,,,,,,,,,,,,,商住公寓,,,,,,在售,,13500,,
,汉阳区,当代万国城MOMA,,[二至三环]汉阳区孟家铺地铁B出口100米处（汉阳大道与建园路交汇处）,,,,,,,,http://wanguochengdd.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,在售,,15500,,
,汉阳区,世茂锦绣长江,,[内至二环]汉阳区滨江大道188号（中百仓储旁，武汉三十二中对面）,,,,,,,,http://jinxiuchangjiangsm.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,中国中铁世纪金桥,,[二至中环]汉阳区四新大道与连通港路交汇处（连通港西路梅林三街公交站附近）,,,,,,,,http://shijijinqiaozt.fang.com/,花园洋房,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,王家湾中央生活区,,[二至三环]汉阳区汉阳大道与龙阳湖东路交汇处（武汉老交管局西侧）,,,,,,,,http://zhongyangshenghuoquwjw.fang.com/,地铁沿线,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,汉阳区,名流印象,,[二至中环]汉阳区墨水湖南路与江堤中路交汇处（领馆区旁）,,,,,,,,http://mingliuyinxiang027.fang.com/,品牌地产,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,广电兰亭盛荟,,[二至中环]汉阳区江堤中路三中旁（江堤中路与四新北路交汇处）,,,,,,,,http://lantingshenghuigd.fang.com/,地铁沿线,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,绿地国博财富中心,,[二至中环]汉阳区四新北路111号（鹦鹉大道与四新北路交汇处）,,,,,,,,http://guobocaifuzhongxinld.fang.com/zhuzhai/,,,,,,,,,,,,,,,,,商住公寓,,,,,,待售,,20000,,
,汉阳区,,,[二至中环]汉阳区四新北路111号（鹦鹉大道与四新北路交汇处）,,,,,,,,http://guobocaifuzhongxinld.fang.com/zhuzhai/,,,,,,,,,,,,,,,,,商住公寓,,,,,,待售,,,,
,汉阳区,新阳广场,,[二至三环]汉阳区四新大道与芳草路交汇处（新区公园以东500米）,,,,,,,,http://xinchengyangguangguojiguangchang.fang.com/,地铁沿线,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,15000,,
,汉阳区,万科新世纪翡翠滨江,,[二至三环]汉阳区琴台大道888号（知音桥头·琴台大道与二环线交汇处）,,,,,,,,http://hanjiangwanxsj.fang.com/,"品牌地产,江景地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,兴华御水澜湾,,[二至中环]汉阳区墨水湖南路与连通港路交汇处（领馆区正对面）,,,,,,,,http://yushuilanwanxh.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,恒大翡翠华庭,,[二至三环]汉阳区四新南路与连通港西路交汇处（江城明珠旁）,,,,,,,,http://feicuihuatinghd027.fang.com/,"品牌地产,地铁沿线",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,光明上海府邸,,[二至中环]汉阳区四新北路与子期路交汇处（四新北路江城大道公交站附近）,,,,,,,,http://shanghaifudigm.fang.com/,品牌地产,,,,,,,,,,,,,,,,公租房,,,,,,待售,,价格待定,,
,汉阳区,中核时代广场,,[二至中环]汉阳区江城大道与梅林四街交叉口东南角（中医院斜对面）,,,,,,,,http://shidaiguangchangzh.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,华发未来荟,,[二至三环]汉阳区江城大道与四新南路交汇处（路虎4S店对面）,,,,,,,,http://weilaihuihf.fang.com/,"品牌地产,小户型",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,阳光城十里新城,,[二至三环]汉阳区墨水湖北路与星火路交汇处（武汉卷烟厂旁）,,,,,,,,http://shilixinchengygc.fang.com/,住宅底商,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,汉阳区,世茂锦绣长江W+,,[内至二环]汉阳区滨江大道188号,,,,,,,,http://jinxiuchangjiangsm.fang.com/shop/,"水景地产,豪华居住区",,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,27000,,
,汉阳区,WM我们的垂直社交圈,,[二至中环]汉阳区王家湾商圈（地铁3号线龙阳村站C出口）,,,,,,,,http://wmwmdczsjq.fang.com/,"小户型,地铁沿线",,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,江汉区,中城悦城,,[内至二环]江汉区武汉CBD发展大道与振兴三路交汇处（振兴三路东侧）,,,,,,,,http://zhongchengyuecheng.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,江汉区,远洋心汉口二期,,[二至中环]江汉区常青路与发展大道交汇处（汉口火车站附近）,,,,,,,,http://xinhankouyy.fang.com/2/,,,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,江汉区,泛海国际SOHO城尚街,,[内至二环]江汉区武汉中央商务区淮海路中段,,,,,,,,http://guojisohochengshangjiefh.fang.com/,,,,,,,,,,,,,,,,,写字楼商铺,,,,,,在售,,40000,,
,江汉区,新长江CBD中心,,[内至二环]江汉区常青路与后襄河北路交汇处（武汉中央商务区旁）,,,,,,,,http://cbdzhongxinxcj.fang.com/shop/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,18000,,
,江汉区,远洋心汉口商铺,,[二至三环]江汉区常青路与发展大道交汇处（汉口火车站附近）,,,,,,,,http://xinhankouyy.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,30000,,
,江汉区,越秀国际金融汇商铺,,[内至二环]江汉区精武路1号（新华路体育馆对面）,,,,,,,,http://guojijinronghuiyx.fang.com/shop/,品牌地产,,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,价格待定,,
,江汉区,新世界中心,,[内环以内]江汉区解放大道634号(航空路口立交桥南侧),,,,,,,,http://huihaodi.fang.com/office/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,26000,,
,江汉区,ICC武汉环贸中心,,[内至二环]江汉区长江大道与建设大道交汇处（青年路59号）,,,,,,,,http://huanmaozhongxinwh.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,35000,,
,江汉区,武汉天街资本中心,,[二至中环]江汉区金家墩特1号(市博物馆对面),,,,,,,,http://tianjiezibenzhongxin.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,18000,,
,江汉区,金雅大厦,,[二至中环]江汉区新湾一路与常青三路交汇处（武汉市中级法院旁）,,,,,,,,http://jinyadasha.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,12500,,
,江汉区,,,[二至中环]江汉区新湾一路与常青三路交汇处（武汉市中级法院旁）,,,,,,,,http://jinyadasha.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,,,
,江汉区,海马中心,,[内至二环]江汉区青年路与后襄河北路交汇处（市博物馆与后襄河公园边）,,,,,,,,http://haimazhongxin.fang.com/027/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,18500,,
,江汉区,世纪中心,,[内环以内]江汉区沿江大道武汉关旁(地铁2号线江汉路站附近),,,,,,,,http://shijizhongxin027.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,23000,,
,江汉区,壹号天地,,[内至二环]江汉区长江日报路与菱角湖路交汇处（地铁3号线菱角湖站）,,,,,,,,http://yihaotiandi.fang.com/,,,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,50000,,
,江汉区,泛海时代中心,,[内至二环]江汉区武汉中央商务区商务东路和珠江路交汇处,,,,,,,,http://fanhaishidaizhongxin.fang.com/,"写字楼商铺,品牌地产",,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,武昌区,联发国际大厦,,[内环以内]武昌区徐东大街汪家墩(湖北银行旁),,,,,,,,http://lianfaguojidasha.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,25000,,
,武昌区,旭辉武昌大厦,,[内环以内]武昌区中山路（区政府旁）,,,,,,,,http://guojidashafh.fang.com/,总部园区,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,武昌区,东湖国贸中心,,[内至二环]武昌区欢乐大道一号（地铁4号线岳家嘴站D出口）,,,,,,,,http://guomaozhongxindh.fang.com/,现房,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,武昌区,中南汇,,[内环以内]武昌区中南路18号（中南路与中南二路交汇处）,,,,,,,,http://zhongnanhui.fang.com/,标准写字楼,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,武昌区,中南欢乐汇,,[内环以内]武昌区中南路丁字桥4号线梅苑小区站C出口东行100米(中建三局大楼南面),,,,,,,,http://zhongnanhuanlehui.fang.com/,"小户型,地铁沿线",,,,,,,,,,,,,,,,商住楼,,,,,,待售,,价格待定,,
,武昌区,融侨城丰盛汇孔子街,,[内至二环]武昌区和平大道铁机路西侧（铁机路余家头站旁）,,,,,,,,http://rongqiaocheng027.fang.com/shop/,"地铁沿线,复合地产",,,,,,,,,,,,,,,,住宅底商,,,,,,租售,,价格待定,,
,武昌区,君临国际,,[内环以内]武昌区徐东大街与友谊大道交汇处（销品茂旁）,,,,,,,,http://junlinguoji027.fang.com/shop/,,,,,,,,,,,,,,,,,购物中心,,,,,,待售,,价格待定,,
,武昌区,汉街总部国际万达尊写字楼,,[内至二环]武昌区中北路171号周家大湾车站武汉中央文化区展示区,,,,,,,,http://wandazunhjzb.fang.com/office/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,经济开发区,联投金色港湾锦绣,,[三至四环]经济开发区博学路6号(江大5号门斜对面),,,,,,,,http://jinsegangwanjinxiult.fang.com/,"花园洋房,品牌地产",,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,11600,,
,经济开发区,联投金色港湾Hi购,,[中环以外]经济开发区博学路6号(江大5号门斜对面),,,,,,,,http://higoultjsgw.fang.com/shop/,品牌地产,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,40000,,
,经济开发区,华中智谷,,[中环以外]经济开发区芙蓉路1号（新新人家小区对面）,,,,,,,,http://huazhongzhigu.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,9000,,
,经济开发区,武汉建工科技中心,,[三至四环]经济开发区武汉市经济技术开发区沌阳大道409号（地铁3号线沌阳大道站旁）,,,,,,,,http://whjgkjzx.fang.com/office/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,经济开发区,经开官湖澜岸,,[四环以外]经济开发区后官湖大道与枫树三路交汇约200米处,,,,,,,,http://guanhulanjunjk.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,经济开发区,碧桂园麓湖郡,,[四环以外]经济开发区枫树四路与枫树北路交叉口（开发区四中对面）,,,,,,,,http://luhujunbgy.fang.com/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,经济开发区,华中中交城,,[三至四环]经济开发区春晓路与海棠路交汇处（经开永旺旁）,,,,,,,,http://zhongjiaochenghz.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,待售,,价格待定,,
,硚口区,天宇盛世滨江商业街,,[内至二环]硚口区沿河大道与崔家墩路交汇处(硚口区政府旁),,,,,,,,http://tianyushengshibinjiang.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,45000,,
,硚口区,美好名流汇商铺,,[二至三环]硚口区解放大道辛家地（中百仓储旁）,,,,,,,,http://meihaomingliuhui.fang.com/shop/,,,,,,,,,,,,,,,,,住宅底商,,,,,,在售,,35000,,
,硚口区,古田之星嬉空间,,[二至三环]硚口区解放大道与古田二路交汇处（古田二路轻轨站旁）,,,,,,,,http://gutianzhixingxkj.fang.com/,地铁沿线,,,,,,,,,,,,,,,,市场类商铺,,,,,,在售,,21000,,
,硚口区,葛洲坝国际中心,,[内至二环]硚口区硚口路158号（葛洲坝大厦斜对面）,,,,,,,,http://guojizhongxingzb.fang.com/,,,,,,,,,,,,,,,,,标准写字楼,,,,,,在售,,20000,,
,硚口区,天宇万象国际2期,,[二至三环]硚口区古田二路与长升路交汇处（长丰小学对面）,,,,,,,,http://wanxiangguojity.fang.com/2/,,,,,,,,,,,,,,,,,普通住宅,,,,,,待售,,价格待定,,
,硚口区,招商江湾国际商铺,,[二至三环]硚口区解放大道与古田二路交汇处（距离古田二路轻轨站900米）,,,,,,,,http://jiangwanguojizs.fang.com/shop/,"购物中心,品牌地产",,,,,,,,,,,,,,,,住宅底商,,,,,,待售,,40000,,
